text,label
NFL’s Philadelphia Eagles endorsed Kamala Harris for president.,false
"A zero-tolerance policy during the Trump administration ""led to less family separation than under Kamala Harris' border policies.”",false
"“BREAKING: Illegal Aliens in San Diego, California, tried to hijack 2 school buses filled with children.”",false
“Melania Trump just filed for divorce MINUTES ago in Palm Beach.”,pants-fire
Vice President Kamala Harris “is a communist. … She is really a Marxist.”,pants-fire
Vice President Kamala Harris was fired from McDonald’s for stealing.,pants-fire
Image claims Tiger Woods said “Kamala's fake black accent is embarrassing and extremely offensive.”,pants-fire
"U.S. Sen. Sherrod Brown voted to “give illegals taxpayer funded stimulus checks, health care, even Social Security.""",false
"Four government agencies donated nearly $900,000 of taxpayer money to Kamala Harris’ presidential campaign.",false
Nine Americans died from a listeria outbreak after Boar’s Head brand meat prioritized hiring “refugees” in Virginia.,false
Rep. Elissa Slotkin “voted recently to let illegals vote in U.S. elections.”,false
California S.B. 1174 eliminates the requirement for voter ID at polling places.,barely-true
President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,barely-true
"Video shows “Kamala Harris describing how she can ruin lives with the 'swipe of a pen.’""",false
Kamala Harris’ “plan to tax unrecognized Capital Gains mean(s) if your house goes up in value you will have to pay that Tax Even if you don’t sell your House!”,barely-true
“There’s no such thing as menopause.”,pants-fire
"“Hollywood actor Kurt Russell just said: ‘It is now proven, beyond a shadow of a doubt that Kamala Harris and Joe Biden CHEATED in the 2020 election with mail-in ballots.’”",false
"Former President Donald Trump ""intends to enact what, in effect, is a national sales tax ... that would raise prices on middle-class families by almost $4,000 a year.""",half-true
“Kurt Russell forms a new non-woke actors alliance with Roseanne Barr and Tim Allen.”,false
Photo of former President Donald Trump after an assassination attempt was generated by artificial intelligence.,false
"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",false
"“JD Vance actually sent a letter last year to the Department of Justice saying, ‘enforce the Comstock Act.’”",true
"El director general de la Organización Mundial de la Salud ""dice que ya no es emergencia sanitaria la viruela del mono"" en 2024.",false
"El Dr. Juan Rivera lanza ""una pastilla revolucionaria"" para curar la diabetes.",pants-fire
Image shows Fox Business graphic titled  “Tim Walz’s Communist Agenda.”,false
"The proposal to put golf courses, hotels in Florida state parks “was something that was leaked. … a lot of that stuff was half-baked and was not ready for prime time.”",barely-true
"“This month alone, more than 16,000 non-citizens have been removed from the voter rolls in 3 states.”",half-true
"Un video muestra un helicóptero distribuyendo “mosquitos genéticos en Massachusetts, Estados Unidos”.",false
Video shows a CNN segment about “veterans cancelling their auto insurance.”,false
Video shows buildings crumbling because of an “earthquake in Taiwan.”,false
World Economic Forum “document confirms 6 billion humans will die in 2025.”,pants-fire
Video shows Jordan Peterson making disparaging remarks about Chinese food,pants-fire
Ruben Gallego wants to “cut your Social Security.”,false
Charlie Kirk X post about iPhone storage reveals his top app is Grindr.,pants-fire
Kamala Harris “wants to forcibly compel doctors and nurses against their will to give chemical castration drugs to young children.”,false
"“Anything that you lose on the tariff from the perspective of the consumer, you gain in higher wages, so you're ultimately much better off.”",false
Sen. Bob Casey “voted to sell American oil to China.”,false
Rep. Elissa Slotkin’s vote for the 2022 Inflation Reduction Act was a vote to “cut Medicare benefits for seniors.”,false
Videos muestran a Kamala Harris ebria.,false
The order of candidate names on North Carolina’s ballot shows a “clear attempt at voter manipulation.”,false
“Colin Kaepernick 'screams' as Coach Kyle Shanahan denies his return request: 'The kneeling symbol has no chance of coming back.’”,false
"Beyoncé and Taylor Swift announced a “big endorsement concert” and said, “No more silence, before it’s too late, our voice must be heard now!”",false
“Breaking: WNBA referees disqualify players under league’s new ‘no anthem kneeling’ rule.”,false
“Prices are up because these corporations are scheming to drive them up.”,barely-true
Gov. Tim Walz insulted Ann Coulter’s romantic history after she called his son “weird.”,false
Video shows helicopter “dropping millions” of mosquitoes in Massachusetts towns hit by eastern equine encephalitis virus.,false
"“Kamala cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income.”",false
Minnesota Gov. Tim Walz signed a law that would “take children away from their parents if the parents don’t want to consent to sex changes.”,false
Donald Trump posted on Truth Social that Kamala Harris used to be a man named Kamal Aroush.,false
Food and Drug Administration approval for updated COVID-19 vaccines requires a public health emergency declaration.,false
"In Wisconsin, “a legislative committee cannot release funding.”",barely-true
“Nike announces termination of contract with Brittney Griner after ‘strong backlash’ from online community.”,false
"Lowe’s CEO Marvin Ellison said on CNBC, “If conservatives do not like our values, they should take their money to Home Depot.”",pants-fire
“All students who knelt during the national anthem were rounded up and removed from scholarships” at the University of Texas.,false
Kamala Harris has adopted the Nazi-rooted phrase “Strength Through Joy” as her campaign slogan.,false
Jason Aldean rejected a $500 million music collaboration with Taylor Swift.,false
"“Elon Musk pide la prohibición de ‘The View’, ‘prefiero caminar descalzo sobre asfalto caliente que ver The View’”.",false
“Mark Wahlberg y Mel Gibson invierten 500 millones de dólares para el primer estudio de producción de la industria centrado en los valores tradicionales”.,false
"Says U.S. Sen. Tammy Baldwin ""believes taxpayer dollars should be used for abortion.""",half-true
Maxine Waters told her followers on X not to follow Omar Navarro because he is a “Hispanic Republican.”,pants-fire
Jacky Rosen “said ending taxes on tips would ‘hurt working Nevada families.’”,false
"Mike Rogers “left Michigan to trade on his D.C. connections, helping Chinese tech companies get access to the U.S.”",false
“The Harris-Biden Administration has been caught fraudulently manipulating Job Statistics.”,pants-fire
Pallets of bricks were left all over the streets of Chicago before the Democratic National Convention.,false
Says U.S. Sen. Tammy Baldwin “has done absolutely nothing” about the fentanyl crisis.,false
Videos show Kamala Harris intoxicated.,false
Video shows former President Donald Trump thought he was in North Carolina while he spoke in Pennsylvania.,false
The Democratic National Convention was “nearly empty” during its first day.,false
"“Kamala Harris wants to give $25,000 to illegal aliens to buy American homes.”",false
“PA Gov Josh Shapiro isn’t attending the DNC at all.”,false
"Trump said “you used to be able to get cereal for 20, 30 bucks a pound.”",false
"Photo shows “domestic Antifa are already gathering in Chicago, to create chaos during the Harris-Walz DNC.”",false
“Travis Kelce kneels during national anthem fined $10 million and thrown out of the game.”,false
The American flag is missing from the Democratic National Convention in Chicago.,false
Former President Donald Trump “cut overtime benefits for millions of workers.”,barely-true
“Women don't even get their own restroom at the DNC convention.”,pants-fire
Photo shows “pallets or containers of bricks have been found near locations designated for protests related to the Democratic National Convention”,false
Democrats dyed the “Chicago River red to celebrate abortion.”,pants-fire
The World Health Organization ordered governments to prepare for “mega lockdown” because of an mpox strain.,false
A video shows “triggered Kamala Harris walks out on Charlamagne Tha God after he exposed Joe Biden’s dementia.”,false
California law lets you “rob a store as long as it’s not more than $950” and “not get charged.” Kamala Harris “did that.”,false
"Actor Mel Gibson told talk show host Oprah Winfrey, “You sell children!”",pants-fire
Sam Brown “said abortion should be banned without any exceptions for rape or incest.”,half-true
“The NFL will now use facial recognition at every stadium to verify the identity of everyone at the game.”,false
Kamala Harris y Tim Walz se tomaron una foto con un cartel comunista.,pants-fire
A 15-year-old named “Graci Mae Thompson” is missing.,false
Candace Owens will host an ABC morning show that will replace “The View.”,false
JD Vance holds “anti-marriage-equality views.”,half-true
El senador Rick Scott no apoya las excepciones al aborto.,false
Minnesota Gov. Tim Walz signed a bill “redefining ‘sexual orientation’ to include pedophiles.”,false
Gov. Tim Walz delivered paid family leave in Minnesota but “Republicans are blocking” a Biden-Harris proposal.,mostly-true
“Bob Casey and Kamala Harris want to BAN fracking.”,false
"“We’re losing 300,000 people a year to fentanyl that comes through our border. We had it down to the lowest number and now it’s worse than it’s ever been.”",pants-fire
Kamala Harris voted in favor of passing a law in 2022 to tax tips.,false
"Dr. Leo Ferreira, a cancer researcher shown in a video clip, was on the plane that crashed in Brazil on Aug. 9.",false
"Videos of media talking about Tim Walz as a ""happy warrior"" are proof of government propaganda legalized by Barack Obama.",false
"Says Elon Musk posted on X, “Any harassment of Trump supporters using the term ‘weird’ will be punished.”",false
Photo from an Aug. 14 campaign event in Michigan shows “JD Vance couldn’t fill a small room.”,false
Video shows Boston Red Sox player Jarren Duran getting a “MASSIVE” ovation after his two-game suspension for homophobic slur.,pants-fire
Republican Senate candidate Dave McCormick “wants to outlaw abortions.”,barely-true
"“Elon Musk has announced his first robot girlfriend, with artificial intelligence.”",false
"“Vice President, Kamala Harris cast the tie-breaking vote to cut, as you know, Medicare by $273 billion. She cast a vote to cut Medicare.”",false
Sen. Rick Scott does not support abortion exceptions.,false
"""Elon Musk anuncia su primera novia (un robot con inteligencia artificial)"".",false
Kamala Harris posted about banning Barron Trump’s friend from X because he wore a “Biden Loves Minors” shirt.,false
Video shows former President Donald Trump freezing up.,false
"Video muestra policías entrando en una casa en Inglaterra ""por comentarios en redes sociales"".",false
"“During Covid, Tim Walz rationed access to monoclonal antibody treatments based on skin color.”",barely-true
"JD Vance “literally wrote the foreword for the architect of the Project 2025 agenda.""",true
Minnesota Gov. Tim Walz “forced schools to stock tampons in boys’ bathrooms.”,barely-true
Craigslist ad shows “every single person” at Kamala Harris’ Arizona rally was paid.,false
Photo of Kamala Harris’ Aug. 7 rally near Detroit was AI-generated and “there was nobody there.” Attendees pictured “didn’t exist.”,pants-fire
"Says Tim Walz said he carried weapons in war, but “he has not spent a day in a combat zone.”",true
"El gobernador de Minnesota, Tim Walz, firmó una ley dando educación universitaria gratuita “a los inmigrantes ilegales”.",mostly-true
“I went down in a helicopter with (Willie Brown). We thought maybe this is the end. We were in a helicopter going to a certain location together and there was an emergency landing.”,pants-fire
Says Minnesota Gov. Tim Walz had his stomach pumped “after overingesting horse semen.”,pants-fire
Photo shows former President Donald Trump “asleep at the 2017 NATO summit.”,false
“Mike Tyson says he’s willing to box Olympic DUDE with all proceeds to go to a battered women’s charity.”,false
"Says his Jan. 6, 2021, speech on the White House Ellipse drew the “same number of people,” as the 1963 March on Washington where  Martin Luther King Jr. gave his “I Have a Dream” speech.",false
“Caitlin Clark declines $1 million offer from ABC to appear on ‘The View.’”,false
Image shows Hitler in similar scene as Trump.,false
"""Tim Walz firmó una ley para dar licencia de conducir a inmigrantes ilegales en Minnesota"".",true
"""El crimen violento aumentó bajo Donald Trump"".",half-true
"""Tim Walz signed into law driver's licenses for illegal immigrants in Minnesota.""",true
Minnesota Gov. Tim Walz signed “legislation giving free college … to illegal immigrants.”,mostly-true
"“When Tim Walz was asked by his country to go to Iraq, do you know what he did? He dropped out of the Army and allowed his unit to go without him.”",barely-true
"“In 2021, Minnesotans were roughly five times more likely to move to Florida than vice versa” because they were “fleeing” the state under Democratic Gov. Tim Walz.",half-true
"A plane crashed into the Milad Tower, July 31, 2024.",false
"""Actornautas aparecen en los videos de la NASA desde hace años mostrando el set de filmación en el supuesto alunizaje”.",false
"In negotiating releases of Americans held abroad, “(I) gave the opposing country NOTHING — and never any cash.”",barely-true
"In Pompano Beach, Florida, Somali immigrants illegally in the U.S. were in line to get driver’s licenses and “all you need to vote is a driver's license.”",false
“Violent crime was up under Donald Trump.”,half-true
President Joe Biden walked “onto an empty airplane for no reason.”,false
“Police found human remains and evidence of cannibalism” at  Oprah Winfrey’s home.,pants-fire
"“Michael Jordan rejects $400 million Disney offer, stating, ‘I do not collaborate with companies aligned with woke ideologies.’”",false
“Scientists at Exeter University have reconstructed this 3D model of how Moses might have looked.”,false
"During the 2020 Minnesota riots after George Floyd’s murder, Gov. Tim Walz didn’t call in the National Guard, “so, I sent in the National Guard to save Minneapolis.”",false
"“Elon Musk calls for ban on ‘The View,’ ‘I’d rather walk barefoot on hot asphalt than watch ‘The View.’”",false
Kamala Harris “supports mandatory gun confiscation.”,barely-true
Donald Trump “intends to cut” Medicare.,barely-true
"Eric Hovde “wants to repeal the Affordable Care Act, and kick millions off their health insurance.”",true
Tim Walz “changed the Minnesota flag so it could resemble the Somalian flag.”,false
"“Elon Musk backs Caitlin Clark, offers $10 million endorsement.”",false
"Kamala Harris’ X post said the Olympics’ opening ceremony “made France look great! America, this is what we need to strive towards!”",false
Photo shows Israeli swimmers protesting Olympic rules by spelling out “bring them home.”,false
“Nowhere on her birth certificate does it say that she is BLACK OR AFRICAN. …  Kamala Harris is NOT black and never has been.”,false
"""Since Vice President Harris and I took office … incomes have risen faster than prices.""",mostly-true
Video shows a “strong tornado in Atlanta.”,false
Says Simone Biles “announces retirement” and “reveals she is ‘expecting a baby.’”,false
"Olympic air pistol shooting medalist took up the sport during his divorce and told his ex-wife from the podium, “I want my dog back.”",false
"""Samsung drops out of $1 billion advertising campaign with Olympics.""",false
"""Mark Zuckerberg, CEO de Meta, ha retirado la verificación” de Nicolás Maduro en Facebook e Instagram.",false
El 31 de julio de 2024 confirmaron el fallecimiento del expresidente Donald Trump en un accidente de helicóptero.,false
Biden Executive Order 14019  “requires our taxpayer-funded federal agencies to violate the Hatch Act and engage in illegal vote harvesting.”,pants-fire
Vice President Kamala Harris “was born in Canada.”,pants-fire
Switzerland “no longer recognizes Islam as an official religion.”,false
“Netflix loses 6 million subscribers within hours of donation announcement.”,false
“Estados Unidos decide INVADIR VENEZUELA”.,false
President Joe Biden “killed his first wife.”,pants-fire
"Kamala Harris was “Indian all the way, and then all of a sudden, she made a turn and she went, she became a Black person.”",pants-fire
"""Donald Trump intends to cut Social Security.""",barely-true
"“Even before the pandemic, America went into a manufacturing recession.”",mostly-true
Video shows that “JD Vance endorses Project 2025.”,false
"""Kamala just launched her presidential campaign on RuPaul's Drag Race.""",false
"Says Kamala Harris tweeted, “It’s BLACK LIVES MATTER, not ‘Biden Loves Minors!’”",false
Says Kamala Harris proposed on X that “we have the next debate at a venue Donald Trump feels more comfortable: Jeffrey Epstein’s townhouse.”,false
Vice President Kamala Harris “endorsed free taxpayer-funded government health care for all illegal aliens.”,barely-true
Sen. JD Vance is “known for his obsession with couches.”,pants-fire
Este video muestra un robo de votos en la elección del 2024 en Venezuela.,false
Video shows “thousands of Christians in France gathered to pray after Olympics opening mocked Jesus Christ.”,false
Project 2025 would end gay marriage.,false
“Netflix stock tumbles almost 40%” after the company donated to Kamala Harris’ campaign.,false
Vice President Kamala Harris is “calling for an end to the child tax credit.”,pants-fire
Video shows “several masked men stormed a local voting station and stole the ballot boxes” in Venezuela’s 2024 election.,false
Kamala Harris “wants to defund the police.”,barely-true
“100 million ballots (Democrats) prefilled now have the wrong name.”,false
"""Mike Pence endorsed Kamala Harris.”",false
"Kamala Harris said, “Today we celebrate the Olympics. Because Olympians are Olympic.”",pants-fire
Kamala Harris “supported abolishing ICE.”,false
Rose Garden video shows that President Joe Biden was taller when he emerged from July 24 Oval Office speech.,pants-fire
"“Today, America has record energy production and we are energy independent.”",mostly-true
"""Taylor Swift y Beyoncé se unen para un concierto épico en apoyo a Kamala Harris!"".",false
ABC News reporter said “government tried to kill” former President Donald Trump.,false
"Thomas Matthew Crooks worked for BlackRock ""in the past"" and BlackRock owned the building Crooks stood on when he shot at the Trump campaign rally.",false
"Bruce Willis murió, 23 de julio de 2024.",false
"Financial advisory company Austin Private Wealth shorted 12 million shares of Trump Media July 12, the day before former President Donald Trump’s attempted assassination.",false
Video shows President Joe Biden’s July 24 address is “either CGI or a mask.”,pants-fire
Videos show Jill Biden alone in Paris and at White House with Joe Biden at the same time.,pants-fire
Imágenes muestran a la subdirectora del FBI Janeen DiGuiseppi sentada detrás del expresidente Donald Trump durante su intento de asesinato.,false
"Says Bruce Willis died, as of July 23, 2024.",false
Says Taylor Swift “announced a fund raising concert with Beyoncé in support of Harris” on July 23.,false
Image shows former President Donald Trump golfing July 23 with “no wound. No bandage.”,false
President Joe Biden is stepping down from the 2024 presidential race because he’s dead.,pants-fire
"""Muere la madre de Michelle Obama, deja herencia a 'Mi hijo Michael'"".",pants-fire
"Usha Vance, wife of Republican vice presidential nominee JD Vance, posted on X that Vice President Kamala Harris was “absolutely a DEI hire.”",false
Photo shows “Thomas Matthew Crooks wearing a quipá.”,false
"The death of Rep. Sheila Jackson Lee, D-Texas, six days after the Trump rally shooting was linked to her “oversight of the Secret Service.”",false
"As of July 23, 2024, “Trump has announced he won’t debate Kamala Harris.”",false
Starbucks was an “official sponsor of the RNC.”,false
"""Kamala Harris no es elegible para postularse para la presidencia. Ninguno de sus padres eran ciudadanos estadounidenses natos cuando ella nació"".",pants-fire
"“Michelle Obama’s mother dies, leaves inheritance to ‘my son Michael.’”",pants-fire
Project 2025 calls for restricting “access to IVF and contraception.”,barely-true
"President Joe Biden appointed ""Kamala Harris to be his border czar to deal with illegal immigration … Harris was put in charge of stopping illegal immigration.""",barely-true
Images show FBI assistant director Janeen DiGuiseppi seated behind former President Donald Trump during his assassination attempt.,false
"Fox News aired a chyron that said, “Kamala could be the oldest elected female president.”",pants-fire
The absence of the presidential seal on President Joe Biden’s letter announcing his exit from the presidential race proves “this wasn’t Biden’s choice.”,false
Photo shows Trump shooter Thomas Matthew Crooks was transgender.,false
There are nine states “where Biden’s name can’t be removed and no one can be added. That’s over 130 electoral votes in the toilet.”,false
“The state of Washington has already sent out their ballots” for the 2024 presidential election.,false
"Former President Jimmy Carter “passed away Tuesday, July 23, at 01:34 am at his home in Plains, Georgia at the age of 99.”",false
Project 2025 would “end Head Start.”,true
"Says former President Donald Trump said, “It took my entire ear off. The whole ear.”",false
"Kamala Harris “returned” a $5,000 donation Donald Trump made to her campaign in 2011.",false
Kamala Harris “is not eligible to hold the office of president” because her parents were non-citizens.,pants-fire
A July 21 video aired by PBS News shows President Joe Biden’s “first video address following dropping out of the presidential race.”,pants-fire
Bill Gates is responsible for July 19 global tech outage.,false
"An executive of the gay dating app Grindr said the Republican National Convention is ""basically Grindr’s Super Bowl.'”",false
A photo shows a Secret Service sniper at the July 13 Trump rally wearing a red string bracelet tied to Kabbalah Judaism.,false
"After being shot at a Milwaukee rally in 1912, former President Teddy Roosevelt “finished his speech and he kept fighting.”",mostly-true
"""Unlike Mike Pence, (JD) Vance said he would have carried out Trump's plan to overturn the 2020 election.""",mostly-true
A photo shows proof of a bullet hole in Trump’s jacket.,false
"Milwaukee's Marcus Performing Arts Center – where 'The Daily Show' had been scheduled – “was originally located in the ‘soft perimeter,’ they called it, security-wise” but “was shifted, understandably so, to the ‘hard perimeter.’”",false
"“Just last week, Ruben Gallego voted to let the millions of people who poured into our country illegally cast a ballot in this upcoming election.”",false
The Secret Service staged the July 13 shooting at Trump rally.,pants-fire
Video shows Donald Trump sleeping at the Republican National Convention’s first night.,false
"Photo shows that two days after former President Donald Trump’s attempted assassination, the top part of his ear “grew back.”",pants-fire
The shooter who attempted to assassinate Donald Trump was “Maxwell Yearick.”,pants-fire
Photos show former President Donald Trump golfing after being shot.,false
Switzerland banned mammograms.,false
Trump campaign rally gunman Thomas Matthew Crooks was “arrested more than once.”,false
"A Secret Service agent named Jonathan Willis said he “had the assassin in his sights for 3 minutes, but he was told not to engage by the head of the (Secret Service) unit.”",false
"Photo shows the Instagram account of shooter Thomas Matthew Crooks, with the bio, “In my quest to end Epsteins evil empire.”",false
Video shows Trump gunman Thomas Matthew Crooks yelling “slash Republican throats”,false
"Photo shows Barron Trump on July 13, 2024, at Butler, Pennsylvania, rally.",false
Thomas Crooks “was a registered Democrat who voted for Clinton and Biden.”,pants-fire
Photo shows Secret Service agents smiling while escorting Donald Trump offstage after assassination attempt.,pants-fire
"Donald Trump escenificó el tiroteo en su mitin en Butler, Pensilvania.",pants-fire
“The idea that there’s political violence or violence in America like this is just unheard of.”,false
"Estas imágenes muestran a Thomas Matthew Crooks, el sospechoso del tiroteo en el mitin de Donald Trump.",pants-fire
A photo from viral social media posts shows Trump rally shooting suspect Thomas Matthew Crooks.,pants-fire
"Donald Trump staged the shooting at his rally in Butler, Pennsylvania.",pants-fire
"“El que disparo Donald Trump, Mark Violets ha sido asesinado.”",pants-fire
“Butler Police confirm the shooter’s name is Mark Violets. He is a known Antifa extremist.”,pants-fire
"“Trump rally shooter has been identified as 32-year-old California resident, Hank Pecker.”",pants-fire
"""The Trump administration handed out taxpayer dollars to a foreign company. Hundreds of homes and farms were bulldozed, and over $500 million in taxpayer dollars were wasted preparing for Foxconn.""",half-true
"""Project 2025 eliminates OSHA and overtime wages.”",false
"Lower insulin prices were the work of the Trump administration, not “Crooked Joe Biden. He had NOTHING to do with it.”",false
"BBC News published a graphic quoting President Joe Biden saying, “Let me say this as clearly and simply as I can: [inaudible].”",false
"“Anyone on Social Security or Disability should know, Project 2025 totally eliminates
all benefits.”",false
List shows settlements Donald Trump made to 10- to 13-year-old victims of child sex crimes.,false
CNN producer “caught on hot mic” commenting on Maxine Waters’ “wig problem.”,false
"In 2020, “only nine NATO allies were spending 2%” of their GDP on defense. “This year, 23 will spend at least 2%.”",mostly-true
"“(Homeland Security Secretary Alejandro) Mayorkas said, ‘Hey you don’t have to detain aggravated felons,’ those are rapists, child predators, you know, murderers.”",barely-true
LGBTQ+ leaders sign World Economic Forum treaty to “Accept Pedophiles as 'Legally Protected Minority’”,pants-fire
Official Navy photographs show an unidentified flying object in the Arctic Ocean in 1971.,false
“Every single McDonald’s french fry comes exclusively from potatoes grown on Bill Gates-owned farmland.”,false
"Black women in the U.S. are “three to four times more likely to die in connection with childbirth than other women.""",true
“Deadlines have passed in … Wisconsin” to replace President Joe Biden on the ballot.,false
"Kamala Harris ""co-sponsored, fully sponsored"" the Green New Deal.",true
"""Miami Dolphins QB Tua Tagovailoa” had a “front-row seat” reserved at Donald Trump’s Miami rally.",false
Video shows Elon Musk saying Oreos are “satanic.”,pants-fire
"“Elective abortions up to and including the moment of birth. Healthy, 9-month-year-old baby killed at the moment of birth. That’s what Jon Tester and the Democrats have voted for.”",false
"Video shows “huge green coloured meteor” on July 7, 2024, in Budapest, Hungary.",false
CNN reported July 3 that “Joe has decided to drop out of the 2024 Presidential race and will be replaced by Hunter Biden.”,false
“The New York Times has closed its main Threads account.”,false
“Officially; Lia Thomas has lost every title.”,false
Video shows tornado caused by Hurricane Beryl in July 2024.,false
"La compañía Fisher-Price creó un juguete ""Ouija para niños”.",false
"Video shows “Florida beach tornado” July 7, 2024",false
Photo shows Mount Etna erupting in Sicily in July 2024.,false
President Joe Biden had a “medical emergency on Air Force One” on July 5.,false
The Associated Press reported “prosecutors are reconsidering bringing charges against former President Donald J. Trump on child rape and molestation charges.”,false
Project 2025 mandates women carry “period passports” to “track their menstrual cycles” and “monitor pregnancies.”,false
“Roundabouts are causing tornadoes.”,false
"A McDonald’s billboard said, “Hey crypto bro’s we are hiring.”",false
"“In official capacity, Biden orders DOJ to arrest 6 justices of SCOTUS.”",pants-fire
"La comunidad de hispanos se puede beneficiar de una ""Nueva ley de prosperidad nacional elimina hasta 47,000 en deudas de tarjetas de crédito"".",false
"Photo shows “Roman tidal baths in Malta, still at sea level after thousands of years!”",false
“Disney and Google bought the rights to the first King James Bible.”,false
"""For 18 months under President Trump, not a single American was harmed in Afghanistan.”",false
C-sections are coded as abortions in hospitals.,false
"""Huracán Beryl pasado por la isla Canarias todo quedo bajo Agua y Horacio por todo la isla afectada "".",false
“Riley Gaines won $10 million against Whoopi Goldberg for defaming her reputation.”,false
"Activistas de Just Stop Oil ""han rociado con pintura naranja el avión de Taylor Swift, en el aeródromo privado de Stansted, en el Reino Unido"".",false
"""Malaysia Airlines Flight MH370 returns after 10-year mystery""",false
"“En la última conferencia médica en Estados Unidos, el Dr. Juan Rivera presentó una nueva terapia que ha sido validada y demostrada efectiva para manejar el tinnitus”.",pants-fire
"""President Zelenskyy’s wife orders 4 million dollar Bugatti” in Paris with U.S. tax money.",false
“Planes full of unvetted ‘refugees’ are being accepted at the Milw. & Madison airports!”,pants-fire
Video shows Dr. Ben Carson promoting an erectile dysfunction treatment.,false
“WNBA organizers have officially announced an investigation into the referees in all of Caitlin Clark's games for ignoring all dirty actions by her opponents against her.”,false
Michael J. Fox “doesn’t have Parkinson’s disease.”,pants-fire
“Just Stop Oil activists paint Taylor Swift’s private jets.”,false
"“R. Kelly has been released from United States of America Federal Prison, Chicago.”",false
"Border Patrol agents take migrants ""to the Yuma airport, put them on a plane to any destination they want. ... And they pay their ticket. And then they get reimbursement from FEMA.""",false
El 30 de junio de 2024  falleció el expresidente de Estados Unidos Barack Obama.,false
"A 2019 clip from the show “Project Runway,” with a face mask and a designer named Kovid, is proof that the COVID-19 pandemic was a hoax.",false
"Photo shows a missing child in Pike County, Missouri.",false
The city of San Francisco posted street signs warning that “stolen goods must remain under $950.”,false
"“Gordon Ramsay kicks Lia Thomas out of his restaurant, 'Dine in some woke place.'""",false
"“The weapons that Ukraine used in the early days of this war to fend off the Russian invasion are the weapons that Donald Trump sent, that Barack Obama and Joe Biden had refused to send.”",half-true
A jury “ordered Disney and Lucasfilm to pay” actor Gina Carano $115 million.,false
"Says as of June 30, “the decision has been made that (President Joe Biden) will quit the campaign.”",false
"“Nuevo programa en línea está enviando a estudiantes laptops Apple gratis y subvenciones en efectivo"".",false
"Chiefs' Coach Andy Reid ""fires 3 top players for anthem kneeling.""",false
"""No live audience” at CNN debate means “We are watching a scripted movie.”",false
"""There were 42,000 people diagnosed with (an) STD in Houston” in one week.",false
“Actor and comedian Tim Allen died suddenly” in a “fatal car accident.”,false
The Gates Foundation “awarded $9.5 million to UW-Madison to make H5N1 bird flu transmissible to humans.”,false
“Under (the Biden) administration we have witnessed the fastest growth of Black-owned small businesses in more than 30 years.”,true
"CNN's David Chalian referred to Michelle Obama as ""Big Mike"" on air during presidential debate coverage.",false
Photo shows a Houston woman baking bread in her mailbox.,false
Wisconsin had a “record-breaking year” for tourism in 2023.,true
"“CNN will implement a 1-2 minute delay for tonight’s presidential debate instead of the standard 7-second delay, potentially allowing time to edit parts of the broadcast.”",false
"""Hospitals murdered patients” with remdesivir, a drug banned from Ebola trials because of “53% kill rate.”",false
"“Starting from June 2024, the United States will provide a six-month free CDL course.”",false
Former President Donald Trump is “against mail in voting.”,half-true
CERN scientists admit they “accidentally” ended the world in 2012 while performing experiments into the Higgs boson particle.,false
Foto muestra a un delfín rosado en la costa de Carolina del Norte.,false
Image shows Disney+ poster for new “Vader” show.,false
“Brittney Griner asked Angel Reese instead of Caitlin Clark to compete in the 3x3 Olympics.”,false
“Candace Owens vows to have Taylor Swift banned from next NFL season.”,false
"""Ahora mismo al abrir una cuenta bancaria en línea recibirás $1,000 listos para ser retirados, no hay depósito ni tarifas ocultas"".",false
“Lia Thomas ordered to compete with men.”,false
“Lia Thomas announces retirement from competitive swimming.”,false
"“Lia Thomas declares: ‘In our country, only people like (Harrison) Butker have a place — I’m leaving the USA.”",false
"The U.S. House “has authorized a new $1,000 stimulus card program to support those in need.”",false
"Video muestra a Rita Moreno hablando con Jorge Ramos sobre un ""método natural"" para tratar la diabetes.",false
“Congresswoman (Anna Paulina) Luna confirms that Biden will be replaced on 2024 ballot.”,false
Video shows a banner with Iran’s supreme leader displayed at the Brooklyn Museum.,false
Photo shows a pink dolphin spotted off the North Carolina coast.,false
“Caitlin Clark rejects $400 million deal from Nike” saying “not with that Kaepernick clown.’”,false
Video shows “fences have been installed around the Supreme Court” in 2024.,false
All men aged 18 to 26 “have been automatically registered in the U.S. Army.”,false
"“Justin Timberlake allegedly had traces of molly, poppers, Truvada, and coke in his bloodstream following his DWI arrest in New York.”",false
“Caitlin Clark has officially joined the Canadian women's Olympic team.”,false
"“En la Eurocopa 2020, la Unión Europea impuso a todos los capitanes de selecciones nacionales llevar el distintivo lgtb. Pero Cristiano fue el único capitán de la Euro que se negó y no llevo el cintillo lgtb”.",false
"""Pfizer CEO Albert Bourla admitted yesterday that Covid was used as a test.”",false
Caitlin Clark has been named to the U.S. women’s Olympic basketball team after Brittney Griner was released for “undisclosed reasons.”,false
"California Assembly Bill 1955 “would allow schools to secretly, socially and perhaps medically transition your child without your knowledge and consent.""",false
“The loss of SALT deductibility cost our state $15 billion in revenue. So New Yorkers are paying more in taxes and receiving fewer services because of Donald Trump.”,barely-true
